index,id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name,character,role,credit_count
1043,tm145608,Awakenings,MOVIE,1990,PG-13,120,"['drama', 'european']",['US'],tt0099077,8.0,137549.0,13.761,7.8,7694,Peter Stormare,Neurochemist,ACTOR,3
1076,tm41289,Annie,MOVIE,1982,PG,127,"['drama', 'family', 'comedy']",['US'],tt0083564,7.0,44866.0,15.857,6.5,6356,Albert Finney,'Daddy' Oliver Warbucks,ACTOR,4
1077,tm41289,Annie,MOVIE,1982,PG,127,"['drama', 'family', 'comedy']",['US'],tt0083564,7.0,44866.0,15.857,6.5,21545,Carol Burnett,Miss Hannigan,ACTOR,3
1104,tm41289,Annie,MOVIE,1982,PG,127,"['drama', 'family', 'comedy']",['US'],tt0083564,7.0,44866.0,15.857,6.5,16769,Larry Hankin,Pound Man,ACTOR,3
1133,tm41289,Annie,MOVIE,1982,PG,127,"['drama', 'family', 'comedy']",['US'],tt0083564,7.0,44866.0,15.857,6.5,17900,John Huston,Actor on Radio (uncredited),ACTOR,4
1144,tm41289,Annie,MOVIE,1982,PG,127,"['drama', 'family', 'comedy']",['US'],tt0083564,7.0,44866.0,15.857,6.5,17900,John Huston,Unavailable,DIRECTOR,4
1172,tm117580,She's Gotta Have It,MOVIE,1986,R,84,"['comedy', 'romance']",['US'],tt0091939,7.0,14277.0,6.212,6.7,31566,Spike Lee,Mars Blackmon,ACTOR,5
1190,tm117580,She's Gotta Have It,MOVIE,1986,R,84,"['comedy', 'romance']",['US'],tt0091939,7.0,14277.0,6.212,6.7,7328,Fab 5 Freddy,Dog 10,ACTOR,5
1196,tm117580,She's Gotta Have It,MOVIE,1986,R,84,"['comedy', 'romance']",['US'],tt0091939,7.0,14277.0,6.212,6.7,31566,Spike Lee,Unavailable,DIRECTOR,5
1197,tm20712,Eddie Murphy Raw,MOVIE,1987,R,93,"['comedy', 'documentation']",['US'],tt0092948,8.0,19646.0,9.727,7.3,5658,Eddie Murphy,Himself,ACTOR,3
1200,tm20712,Eddie Murphy Raw,MOVIE,1987,R,93,"['comedy', 'documentation']",['US'],tt0092948,8.0,19646.0,9.727,7.3,1852,Samuel L. Jackson,Eddie's Uncle,ACTOR,12
1214,tm130586,Endless Love,MOVIE,1981,R,116,"['drama', 'romance']",['US'],tt0082329,5.0,8374.0,19.518,5.6,14989,Brooke Shields,Jade Butterfield,ACTOR,6
1224,tm130586,Endless Love,MOVIE,1981,R,116,"['drama', 'romance']",['US'],tt0082329,5.0,8374.0,19.518,5.6,3535,Tom Cruise,Billy,ACTOR,4
1255,tm125985,Mobile Suit Gundam II: Soldiers of Sorrow,MOVIE,1981,NR,133,"['scifi', 'drama', 'war', 'animation', 'action']",['JP'],tt0159510,7.0,1242.0,12.744,7.2,28172,Toru Furuya,Amuro Ray (voice),ACTOR,6
1256,tm125985,Mobile Suit Gundam II: Soldiers of Sorrow,MOVIE,1981,NR,133,"['scifi', 'drama', 'war', 'animation', 'action']",['JP'],tt0159510,7.0,1242.0,12.744,7.2,97338,Shuuichi Ikeda,Char Aznable (Casval Rem Daikun) (voice),ACTOR,4
1257,tm125985,Mobile Suit Gundam II: Soldiers of Sorrow,MOVIE,1981,NR,133,"['scifi', 'drama', 'war', 'animation', 'action']",['JP'],tt0159510,7.0,1242.0,12.744,7.2,7423,Hirotaka Suzuoki,Bright Noah (voice),ACTOR,4
1258,tm125985,Mobile Suit Gundam II: Soldiers of Sorrow,MOVIE,1981,NR,133,"['scifi', 'drama', 'war', 'animation', 'action']",['JP'],tt0159510,7.0,1242.0,12.744,7.2,97330,Fuyumi Shiraishi,Mirai Yashima (voice),ACTOR,3
1269,tm125985,Mobile Suit Gundam II: Soldiers of Sorrow,MOVIE,1981,NR,133,"['scifi', 'drama', 'war', 'animation', 'action']",['JP'],tt0159510,7.0,1242.0,12.744,7.2,104375,Yoshiyuki Tomino,Unavailable,DIRECTOR,3
1270,tm40103,Mobile Suit Gundam: Char's Counterattack,MOVIE,1988,NR,120,"['scifi', 'animation', 'action', 'drama', 'war']",['JP'],tt0095262,7.0,1649.0,8.356,6.8,97338,Shuuichi Ikeda,Char Aznable,ACTOR,4
1271,tm40103,Mobile Suit Gundam: Char's Counterattack,MOVIE,1988,NR,120,"['scifi', 'animation', 'action', 'drama', 'war']",['JP'],tt0095262,7.0,1649.0,8.356,6.8,28172,Toru Furuya,Amuro Ray,ACTOR,6
1272,tm40103,Mobile Suit Gundam: Char's Counterattack,MOVIE,1988,NR,120,"['scifi', 'animation', 'action', 'drama', 'war']",['JP'],tt0095262,7.0,1649.0,8.356,6.8,97330,Fuyumi Shiraishi,Mirai Yashima,ACTOR,3
1273,tm40103,Mobile Suit Gundam: Char's Counterattack,MOVIE,1988,NR,120,"['scifi', 'animation', 'action', 'drama', 'war']",['JP'],tt0095262,7.0,1649.0,8.356,6.8,7423,Hirotaka Suzuoki,Bright Noah,ACTOR,4
1275,tm40103,Mobile Suit Gundam: Char's Counterattack,MOVIE,1988,NR,120,"['scifi', 'animation', 'action', 'drama', 'war']",['JP'],tt0095262,7.0,1649.0,8.356,6.8,22311,Koichi Yamadera,Gyunei Guss,ACTOR,7
1283,tm40103,Mobile Suit Gundam: Char's Counterattack,MOVIE,1988,NR,120,"['scifi', 'animation', 'action', 'drama', 'war']",['JP'],tt0095262,7.0,1649.0,8.356,6.8,104375,Yoshiyuki Tomino,Unavailable,DIRECTOR,3
1284,tm21953,Sam Kinison: Breaking the Rules,MOVIE,1987,R,50,"['comedy', 'documentation']",['US'],tt0307403,7.0,651.0,1.791,7.2,110785,Sam Kinison,Himself,ACTOR,3
1289,tm152839,Tim Allen: Men Are Pigs,MOVIE,1990,NR,30,"['comedy', 'documentation']",['US'],tt0259057,6.0,353.0,1.46,6.3,6638,Tim Allen,Himself,ACTOR,4
1291,tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,1982,R,77,"['comedy', 'documentation']",['GB'],tt0084352,8.0,15186.0,7.641,7.4,11473,Terry Gilliam,Various Roles,ACTOR,9
1292,tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,1982,R,77,"['comedy', 'documentation']",['GB'],tt0084352,8.0,15186.0,7.641,7.4,1549,John Cleese,Various Roles,ACTOR,11
1293,tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,1982,R,77,"['comedy', 'documentation']",['GB'],tt0084352,8.0,15186.0,7.641,7.4,11472,Graham Chapman,Various Roles,ACTOR,6
1294,tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,1982,R,77,"['comedy', 'documentation']",['GB'],tt0084352,8.0,15186.0,7.641,7.4,11474,Eric Idle,Various Roles,ACTOR,9
1295,tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,1982,R,77,"['comedy', 'documentation']",['GB'],tt0084352,8.0,15186.0,7.641,7.4,11475,Terry Jones,Various Roles,ACTOR,11
1296,tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,1982,R,77,"['comedy', 'documentation']",['GB'],tt0084352,8.0,15186.0,7.641,7.4,11476,Michael Palin,Various Roles,ACTOR,9
1297,tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,1982,R,77,"['comedy', 'documentation']",['GB'],tt0084352,8.0,15186.0,7.641,7.4,11482,Neil Innes,Various Roles,ACTOR,3
1298,tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,1982,R,77,"['comedy', 'documentation']",['GB'],tt0084352,8.0,15186.0,7.641,7.4,11478,Carol Cleveland,Various Roles,ACTOR,5
1301,tm114356,The George McKenna Story,MOVIE,1988,NR,100,['drama'],['US'],tt0091106,6.0,901.0,1.631,6.1,3776,Denzel Washington,George McKenna,ACTOR,3
1302,tm114356,The George McKenna Story,MOVIE,1988,NR,100,['drama'],['US'],tt0091106,6.0,901.0,1.631,6.1,28831,Lynn Whitfield,Bobbie Maxwell,ACTOR,3
1307,tm114356,The George McKenna Story,MOVIE,1988,NR,100,['drama'],['US'],tt0091106,6.0,901.0,1.631,6.1,34424,Richard Masur,Ben Proctor,ACTOR,3
1347,tm49037,Mobile Suit Gundam III: Encounters in Space,MOVIE,1982,NR,144,"['animation', 'action', 'drama', 'scifi', 'war']",['JP'],tt0159511,8.0,1210.0,11.448,7.5,28172,Toru Furuya,Amuro Ray,ACTOR,6
1348,tm49037,Mobile Suit Gundam III: Encounters in Space,MOVIE,1982,NR,144,"['animation', 'action', 'drama', 'scifi', 'war']",['JP'],tt0159511,8.0,1210.0,11.448,7.5,97338,Shuuichi Ikeda,Char Aznable (Casval Rem Daikun),ACTOR,4
1349,tm49037,Mobile Suit Gundam III: Encounters in Space,MOVIE,1982,NR,144,"['animation', 'action', 'drama', 'scifi', 'war']",['JP'],tt0159511,8.0,1210.0,11.448,7.5,7423,Hirotaka Suzuoki,Bright Noah,ACTOR,4
1351,tm49037,Mobile Suit Gundam III: Encounters in Space,MOVIE,1982,NR,144,"['animation', 'action', 'drama', 'scifi', 'war']",['JP'],tt0159511,8.0,1210.0,11.448,7.5,97330,Fuyumi Shiraishi,Mirai Yashima,ACTOR,3
1360,tm49037,Mobile Suit Gundam III: Encounters in Space,MOVIE,1982,NR,144,"['animation', 'action', 'drama', 'scifi', 'war']",['JP'],tt0159511,8.0,1210.0,11.448,7.5,5478,Sherry Lynn,"Zena Zabi/Letz (English Version, voice)",ACTOR,3
1362,tm49037,Mobile Suit Gundam III: Encounters in Space,MOVIE,1982,NR,144,"['animation', 'action', 'drama', 'scifi', 'war']",['JP'],tt0159511,8.0,1210.0,11.448,7.5,104375,Yoshiyuki Tomino,Unavailable,DIRECTOR,3
1363,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,6958,Amitabh Bachchan,Vijay Dinanath Chavan,ACTOR,19
1364,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,63667,Mithun Chakraborty,Krishnan Iyer MA,ACTOR,12
1366,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,429617,Neelam Kothari,Siksha Chavan,ACTOR,3
1367,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,20201,Danny Denzongpa,Kancha Cheena,ACTOR,7
1368,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,69270,Archana Puran Singh,Shanti / Laila,ACTOR,4
1369,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,66839,Alok Nath,Master Dinanath Chavan,ACTOR,5
1370,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,14173,Rohini Hattangadi,Suhasini Chavan,ACTOR,3
1371,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,64512,Tinnu Anand,Nathu (Kaka),ACTOR,12
1372,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,119184,Vikram Gokhale,Commissioner M. S. Gaitonde,ACTOR,3
1374,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,62784,Sharat Saxena,Terelin,ACTOR,15
1375,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,299653,Goga Kapoor,Dhinkar Rao,ACTOR,3
1376,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,191147,Avtar Gill,Usman,ACTOR,6
1377,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,61587,Aanjjan Srivastav,Police Constable,ACTOR,8
1378,tm159912,Agneepath,MOVIE,1990,NR,174,"['action', 'crime', 'drama']",['IN'],tt0098999,8.0,8902.0,4.372,6.5,1544152,Bob Christo,Gora,ACTOR,3
1380,tm133914,Parrot Sketch Not Included: Twenty Years of Monty Python,MOVIE,1989,NR,72,['comedy'],['GB'],tt0213984,8.0,1522.0,1.429,6.8,11472,Graham Chapman,Himself,ACTOR,6
1381,tm133914,Parrot Sketch Not Included: Twenty Years of Monty Python,MOVIE,1989,NR,72,['comedy'],['GB'],tt0213984,8.0,1522.0,1.429,6.8,1549,John Cleese,Himself,ACTOR,11
1382,tm133914,Parrot Sketch Not Included: Twenty Years of Monty Python,MOVIE,1989,NR,72,['comedy'],['GB'],tt0213984,8.0,1522.0,1.429,6.8,11473,Terry Gilliam,Himself,ACTOR,9
1383,tm133914,Parrot Sketch Not Included: Twenty Years of Monty Python,MOVIE,1989,NR,72,['comedy'],['GB'],tt0213984,8.0,1522.0,1.429,6.8,11474,Eric Idle,Himself,ACTOR,9
1384,tm133914,Parrot Sketch Not Included: Twenty Years of Monty Python,MOVIE,1989,NR,72,['comedy'],['GB'],tt0213984,8.0,1522.0,1.429,6.8,11475,Terry Jones,Himself,ACTOR,11
1385,tm133914,Parrot Sketch Not Included: Twenty Years of Monty Python,MOVIE,1989,NR,72,['comedy'],['GB'],tt0213984,8.0,1522.0,1.429,6.8,11476,Michael Palin,Himself,ACTOR,9
1386,tm133914,Parrot Sketch Not Included: Twenty Years of Monty Python,MOVIE,1989,NR,72,['comedy'],['GB'],tt0213984,8.0,1522.0,1.429,6.8,16832,Steve Martin,Unavailable,ACTOR,4
1390,tm38736,Too Young The Hero,MOVIE,1988,NR,100,"['drama', 'war']",['US'],tt0096286,7.0,494.0,1.291,6.9,11528,Mary-Louise Parker,Pearl Spencer,ACTOR,4
1395,tm258072,Adam: His Song Continues,MOVIE,1986,NR,100,"['crime', 'drama']",['US'],tt0090589,7.0,209.0,2.203,7.0,34424,Richard Masur,Jay Howell,ACTOR,3
1401,tm52815,Disco Dancer,MOVIE,1982,NR,134,"['drama', 'romance']",['IN'],tt0208903,6.0,1449.0,3.042,5.3,63667,Mithun Chakraborty,Jimmy,ACTOR,12
1406,tm52815,Disco Dancer,MOVIE,1982,NR,134,"['drama', 'romance']",['IN'],tt0208903,6.0,1449.0,3.042,5.3,469459,Kalpana Iyer,Nikki Brown,ACTOR,3
1407,tm52815,Disco Dancer,MOVIE,1982,NR,134,"['drama', 'romance']",['IN'],tt0208903,6.0,1449.0,3.042,5.3,14176,Om Puri,David Brown,ACTOR,17
1410,tm52815,Disco Dancer,MOVIE,1982,NR,134,"['drama', 'romance']",['IN'],tt0208903,6.0,1449.0,3.042,5.3,1544152,Bob Christo,International Hit-man,ACTOR,3
1420,tm52815,Disco Dancer,MOVIE,1982,NR,134,"['drama', 'romance']",['IN'],tt0208903,6.0,1449.0,3.042,5.3,199763,Yunus Parvez,Rahim (uncredited),ACTOR,3
1421,tm52815,Disco Dancer,MOVIE,1982,NR,134,"['drama', 'romance']",['IN'],tt0208903,6.0,1449.0,3.042,5.3,216444,Tun Tun,Bride (uncredited),ACTOR,3
1428,tm137013,The Ryan White Story,MOVIE,1989,NR,102,['drama'],['US'],tt0098237,7.0,857.0,1.714,6.4,25455,Judith Light,Jeanne White,ACTOR,3
1432,tm137013,The Ryan White Story,MOVIE,1989,NR,102,['drama'],['US'],tt0098237,7.0,857.0,1.714,6.4,24519,Sarah Jessica Parker,Laura,ACTOR,4
1441,tm137013,The Ryan White Story,MOVIE,1989,NR,102,['drama'],['US'],tt0098237,7.0,857.0,1.714,6.4,1652,Lukas Haas,Ryan White,ACTOR,4
1444,tm157853,In Defense of a Married Man,MOVIE,1990,NR,94,"['drama', 'crime']",['US'],tt0099833,6.0,200.0,2.768,4.9,25455,Judith Light,Laura Simmons,ACTOR,3
1464,tm157853,In Defense of a Married Man,MOVIE,1990,NR,94,"['drama', 'crime']",['US'],tt0099833,6.0,200.0,2.768,4.9,57621,Matt Birman,Policeman Keefe,ACTOR,3
1467,tm157603,Dil,MOVIE,1990,NR,172,"['romance', 'comedy', 'drama']",['IN'],tt0099429,7.0,5273.0,2.38,6.5,61013,Aamir Khan,Raja Prasad,ACTOR,19
1468,tm157603,Dil,MOVIE,1990,NR,172,"['romance', 'comedy', 'drama']",['IN'],tt0099429,7.0,5273.0,2.38,6.5,61018,Madhuri Dixit,Madhu Mehra,ACTOR,6
1469,tm157603,Dil,MOVIE,1990,NR,172,"['romance', 'comedy', 'drama']",['IN'],tt0099429,7.0,5273.0,2.38,6.5,14177,Saeed Jaffrey,Mr. Mehra,ACTOR,3
1470,tm157603,Dil,MOVIE,1990,NR,172,"['romance', 'comedy', 'drama']",['IN'],tt0099429,7.0,5273.0,2.38,6.5,1345,Anupam Kher,Hazari Prasad,ACTOR,24
1473,tm157603,Dil,MOVIE,1990,NR,172,"['romance', 'comedy', 'drama']",['IN'],tt0099429,7.0,5273.0,2.38,6.5,66216,Deven Verma,Inspector Ghalib,ACTOR,3
1487,tm55091,Quiet Victory: The Charlie Wedemeyer Story,MOVIE,1988,NR,100,['drama'],['US'],tt0095945,7.0,144.0,2.673,8.0,6302,Peter Berg,Bobby,ACTOR,4
1490,tm55091,Quiet Victory: The Charlie Wedemeyer Story,MOVIE,1988,NR,100,['drama'],['US'],tt0095945,7.0,144.0,2.673,8.0,4075,Kyle Chandler,Skinner,ACTOR,3
1493,tm55091,Quiet Victory: The Charlie Wedemeyer Story,MOVIE,1988,NR,100,['drama'],['US'],tt0095945,7.0,144.0,2.673,8.0,9288,Stephen Dorff,Charlie's Son,ACTOR,6
1501,tm151332,"Alexandria, Again and Forever",MOVIE,1989,NR,105,['drama'],"['EG', 'FR']",tt0099858,6.0,643.0,3.021,5.3,173191,Youssef Chahine,Yehia,ACTOR,13
1502,tm151332,"Alexandria, Again and Forever",MOVIE,1989,NR,105,['drama'],"['EG', 'FR']",tt0099858,6.0,643.0,3.021,5.3,332610,Yousra,Nadia,ACTOR,3
1509,tm151332,"Alexandria, Again and Forever",MOVIE,1989,NR,105,['drama'],"['EG', 'FR']",tt0099858,6.0,643.0,3.021,5.3,740561,Seif Abdelrahman,Unavailable,ACTOR,3
1523,tm151332,"Alexandria, Again and Forever",MOVIE,1989,NR,105,['drama'],"['EG', 'FR']",tt0099858,6.0,643.0,3.021,5.3,173191,Youssef Chahine,Unavailable,DIRECTOR,13
1554,tm348735,Aakhri Adaalat,MOVIE,1988,NR,148,"['action', 'crime', 'thriller']",['IN'],tt0177505,5.0,92.0,1.15,5.0,53154,Dimple Kapadia,Sub-Inspector Rima Kapoor,ACTOR,5
1555,tm348735,Aakhri Adaalat,MOVIE,1988,NR,148,"['action', 'crime', 'thriller']",['IN'],tt0177505,5.0,92.0,1.15,5.0,64558,Jackie Shroff,Nitin Sinha,ACTOR,7
1556,tm348735,Aakhri Adaalat,MOVIE,1988,NR,148,"['action', 'crime', 'thriller']",['IN'],tt0177505,5.0,92.0,1.15,5.0,150754,Vinod Mehra,Barrister Shrikant Sharma,ACTOR,3
1557,tm348735,Aakhri Adaalat,MOVIE,1988,NR,148,"['action', 'crime', 'thriller']",['IN'],tt0177505,5.0,92.0,1.15,5.0,54349,Gulshan Grover,Shiv Saran,ACTOR,12
1558,tm348735,Aakhri Adaalat,MOVIE,1988,NR,148,"['action', 'crime', 'thriller']",['IN'],tt0177505,5.0,92.0,1.15,5.0,69034,Paresh Rawal,Girja Shankar,ACTOR,22
1559,tm348735,Aakhri Adaalat,MOVIE,1988,NR,148,"['action', 'crime', 'thriller']",['IN'],tt0177505,5.0,92.0,1.15,5.0,105257,A.K. Hangal,Retired Judge Kapoor,ACTOR,3
1562,tm348735,Aakhri Adaalat,MOVIE,1988,NR,148,"['action', 'crime', 'thriller']",['IN'],tt0177505,5.0,92.0,1.15,5.0,62784,Sharat Saxena,Bansidhar,ACTOR,15
1563,tm348735,Aakhri Adaalat,MOVIE,1988,NR,148,"['action', 'crime', 'thriller']",['IN'],tt0177505,5.0,92.0,1.15,5.0,63362,Sushma Seth,Mrs. Kaushal,ACTOR,4
1565,tm348735,Aakhri Adaalat,MOVIE,1988,NR,148,"['action', 'crime', 'thriller']",['IN'],tt0177505,5.0,92.0,1.15,5.0,61587,Aanjjan Srivastav,Dr. Abdul Rehman,ACTOR,8
1567,tm348735,Aakhri Adaalat,MOVIE,1988,NR,148,"['action', 'crime', 'thriller']",['IN'],tt0177505,5.0,92.0,1.15,5.0,1544152,Bob Christo,Goon,ACTOR,3
1570,tm348735,Aakhri Adaalat,MOVIE,1988,NR,148,"['action', 'crime', 'thriller']",['IN'],tt0177505,5.0,92.0,1.15,5.0,462999,Rajiv Mehra,Unavailable,DIRECTOR,4
1571,tm51083,A Stoning in Fulham County,MOVIE,1988,NR,120,"['crime', 'drama', 'thriller']",['US'],tt0096179,6.0,380.0,1.509,5.8,7065,Ron Perlman,Jacob Shuler,ACTOR,5
1576,tm51083,A Stoning in Fulham County,MOVIE,1988,NR,120,"['crime', 'drama', 'thriller']",['US'],tt0096179,6.0,380.0,1.509,5.8,2929,Brad Pitt,Teddy Johnson,ACTOR,7
1584,tm172482,Sohni Mahiwal,MOVIE,1984,NR,160,"['romance', 'action', 'drama']",['IN'],tt0807047,6.0,297.0,2.002,5.8,57761,Sunny Deol,Mirza Izzat Beg,ACTOR,5
1586,tm172482,Sohni Mahiwal,MOVIE,1984,NR,160,"['romance', 'action', 'drama']",['IN'],tt0807047,6.0,297.0,2.002,5.8,54349,Gulshan Grover,Noor,ACTOR,12
1588,tm172482,Sohni Mahiwal,MOVIE,1984,NR,160,"['romance', 'action', 'drama']",['IN'],tt0807047,6.0,297.0,2.002,5.8,173252,Shammi Kapoor,Peer Baba,ACTOR,8
1590,tm172482,Sohni Mahiwal,MOVIE,1984,NR,160,"['romance', 'action', 'drama']",['IN'],tt0807047,6.0,297.0,2.002,5.8,148261,Rakesh Bedi,Salamat,ACTOR,3
1591,tm172482,Sohni Mahiwal,MOVIE,1984,NR,160,"['romance', 'action', 'drama']",['IN'],tt0807047,6.0,297.0,2.002,5.8,105220,Zeenat Aman,Zarina,ACTOR,5
1593,tm172482,Sohni Mahiwal,MOVIE,1984,NR,160,"['romance', 'action', 'drama']",['IN'],tt0807047,6.0,297.0,2.002,5.8,434193,Umesh Mehra,Unavailable,DIRECTOR,8
1599,tm52274,The Little Wars,MOVIE,1982,NR,108,"['drama', 'war', 'european']","['FR', 'LB']",tt0084492,6.0,149.0,1.069,5.5,479396,Maroun Bagdadi,Unavailable,DIRECTOR,5
1600,tm371359,Jaal,MOVIE,1986,NR,159,"['drama', 'thriller', 'action']",['IN'],tt0239495,5.0,122.0,3.243,5.0,55477,Rekha,Meenabai,ACTOR,3
1601,tm371359,Jaal,MOVIE,1986,NR,159,"['drama', 'thriller', 'action']",['IN'],tt0239495,5.0,122.0,3.243,5.0,63667,Mithun Chakraborty,Shankar,ACTOR,12
1605,tm371359,Jaal,MOVIE,1986,NR,159,"['drama', 'thriller', 'action']",['IN'],tt0239495,5.0,122.0,3.243,5.0,63668,Jeetendra,Unavailable,ACTOR,3
1606,tm371359,Jaal,MOVIE,1986,NR,159,"['drama', 'thriller', 'action']",['IN'],tt0239495,5.0,122.0,3.243,5.0,150754,Vinod Mehra,Unavailable,ACTOR,3
1608,tm371359,Jaal,MOVIE,1986,NR,159,"['drama', 'thriller', 'action']",['IN'],tt0239495,5.0,122.0,3.243,5.0,69039,Jagdeep,Unavailable,ACTOR,3
1609,tm371359,Jaal,MOVIE,1986,NR,159,"['drama', 'thriller', 'action']",['IN'],tt0239495,5.0,122.0,3.243,5.0,54349,Gulshan Grover,Unavailable,ACTOR,12
1611,tm371359,Jaal,MOVIE,1986,NR,159,"['drama', 'thriller', 'action']",['IN'],tt0239495,5.0,122.0,3.243,5.0,61586,Ila Arun,Unavailable,ACTOR,7
1613,tm371359,Jaal,MOVIE,1986,NR,159,"['drama', 'thriller', 'action']",['IN'],tt0239495,5.0,122.0,3.243,5.0,199763,Yunus Parvez,Unavailable,ACTOR,3
1614,tm371359,Jaal,MOVIE,1986,NR,159,"['drama', 'thriller', 'action']",['IN'],tt0239495,5.0,122.0,3.243,5.0,69035,Javed Khan,Unavailable,ACTOR,3
1618,tm371359,Jaal,MOVIE,1986,NR,159,"['drama', 'thriller', 'action']",['IN'],tt0239495,5.0,122.0,3.243,5.0,62784,Sharat Saxena,Unavailable,ACTOR,15
1622,tm371359,Jaal,MOVIE,1986,NR,159,"['drama', 'thriller', 'action']",['IN'],tt0239495,5.0,122.0,3.243,5.0,434193,Umesh Mehra,Unavailable,DIRECTOR,8
1623,tm446654,Mujrim,MOVIE,1989,NR,162,"['drama', 'action', 'crime']",['IN'],tt0097926,5.0,188.0,2.744,6.0,63667,Mithun Chakraborty,Unavailable,ACTOR,12
1624,tm446654,Mujrim,MOVIE,1989,NR,162,"['drama', 'action', 'crime']",['IN'],tt0097926,5.0,188.0,2.744,6.0,61018,Madhuri Dixit,Unavailable,ACTOR,6
1626,tm446654,Mujrim,MOVIE,1989,NR,162,"['drama', 'action', 'crime']",['IN'],tt0097926,5.0,188.0,2.744,6.0,65975,Shakti Kapoor,Unavailable,ACTOR,7
1627,tm446654,Mujrim,MOVIE,1989,NR,162,"['drama', 'action', 'crime']",['IN'],tt0097926,5.0,188.0,2.744,6.0,63303,Amrish Puri,Unavailable,ACTOR,6
1628,tm446654,Mujrim,MOVIE,1989,NR,162,"['drama', 'action', 'crime']",['IN'],tt0097926,5.0,188.0,2.744,6.0,62784,Sharat Saxena,Unavailable,ACTOR,15
1630,tm446654,Mujrim,MOVIE,1989,NR,162,"['drama', 'action', 'crime']",['IN'],tt0097926,5.0,188.0,2.744,6.0,38637,Johnny Lever,Unavailable,ACTOR,18
1632,tm446654,Mujrim,MOVIE,1989,NR,162,"['drama', 'action', 'crime']",['IN'],tt0097926,5.0,188.0,2.744,6.0,69039,Jagdeep,Unavailable,ACTOR,3
1633,tm446654,Mujrim,MOVIE,1989,NR,162,"['drama', 'action', 'crime']",['IN'],tt0097926,5.0,188.0,2.744,6.0,54349,Gulshan Grover,Unavailable,ACTOR,12
1634,tm446654,Mujrim,MOVIE,1989,NR,162,"['drama', 'action', 'crime']",['IN'],tt0097926,5.0,188.0,2.744,6.0,434193,Umesh Mehra,Unavailable,DIRECTOR,8
1636,tm47673,An Egyptian Story,MOVIE,1982,NR,129,"['fantasy', 'drama']",['EG'],tt0084042,7.0,1113.0,2.547,6.7,332610,Yousra,Amal,ACTOR,3
1642,tm47673,An Egyptian Story,MOVIE,1982,NR,129,"['fantasy', 'drama']",['EG'],tt0084042,7.0,1113.0,2.547,6.7,173191,Youssef Chahine,Unavailable,DIRECTOR,13
1643,tm419052,Ek Jaan Hain Hum,MOVIE,1983,NR,151,"['family', 'romance']",['IN'],tt0379272,6.0,70.0,0.892,7.0,462999,Rajiv Mehra,Unavailable,DIRECTOR,4
1644,tm11556,The Quick and the Dead,MOVIE,1995,R,107,"['western', 'thriller', 'action', 'romance']","['US', 'JP']",tt0114214,6.0,92224.0,17.543,6.5,10440,Sharon Stone,Ellen 'The Lady',ACTOR,7
1645,tm11556,The Quick and the Dead,MOVIE,1995,R,107,"['western', 'thriller', 'action', 'romance']","['US', 'JP']",tt0114214,6.0,92224.0,17.543,6.5,15098,Gene Hackman,John Herod,ACTOR,5
